"evt","perceived_at","game_id","season","day","player_id","player_name"
"Oliver Notarobot is Poured Over with a single origin roast blending dark chocolate and bourbon barbecue! Oliver Notarobot gets a Free Refill!","2020-11-24 23:21:26.611278","58016f24-b171-47e5-aa66-35cf2e78ec45",-1,6,"542af915-79c5-431c-a271-f7185e37c6ae","Oliver Notarobot"
"Stijn Strongbody is Poured Over with a medium-dark roast blending marinara and dark chocolate! Stijn Strongbody gets a Free Refill!","2020-11-24 23:22:00.614327","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"e2f39815-5291-4dcf-ba19-97dcf0c015e9","Stijn Strongbody"
"Isaac Johnson is Poured Over with a single origin roast blending milk chocolate and lavender! Isaac Johnson gets a Free Refill!","2020-11-24 23:22:38.617959","f06e067f-6f16-4ce1-966c-3bdc7286ac80",-1,6,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson"
"Greer Gwiffin is Poured Over with a light city roast blending milk chocolate and ash! Greer Gwiffin gets a Free Refill!","2020-11-24 23:23:03.609859","6094461a-c160-40c0-b9e6-c7b76af8fdbc",-1,6,"6c346d8b-d186-4228-9adb-ae919d7131dd","Greer Gwiffin"
"Theodore Duende is Poured Over with a continental roast blending extra cheese and grass-fed butter! Theodore Duende gets a Free Refill!","2020-11-24 23:23:28.604429","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"f3ddfd87-73a2-4681-96fe-829476c97886","Theodore Duende"
"Inez Owens is Poured Over with a cinnamon roast blending butterscotch toffee and darker chocolate! Inez Owens gets a Free Refill!","2020-11-24 23:23:52.610522","58016f24-b171-47e5-aa66-35cf2e78ec45",-1,6,"28964497-0efe-420c-9c1d-8574f224a4e9","Inez Owens"
"Zack Sanders is Poured Over with a half city roast blending umami and creamy vanilla! Zack Sanders gets a Free Refill!","2020-11-24 23:23:54.609558","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"3d3be7b8-1cbf-450d-8503-fce0daf46cbf","Zack Sanders"
"Snack Deviation is Poured Over with a espresso roast blending darker chocolate and fish sauce! Snack Deviation gets a Free Refill!","2020-11-24 23:25:05.606112","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"13032f07-10bf-48eb-a23e-f4117d246868","Snack Deviation"
"Lars Taylor is Poured Over with a medium-dark roast blending walnut and mango! Lars Taylor gets a Free Refill!","2020-11-24 23:28:42.618747","f06e067f-6f16-4ce1-966c-3bdc7286ac80",-1,6,"20fd71e7-4fa0-4132-9f47-06a314ed539a","Lars Taylor"
"Zion Aliciakeyes is Poured Over with a high roast blending fresh parmesan and garlic! Zion Aliciakeyes gets a Free Refill!","2020-11-24 23:32:29.608742","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"2e86de11-a2dd-4b28-b5fe-f4d0c38cd20b","Zion Aliciakeyes"
"Bob E. Cagayan is Poured Over with a double roast blending walnut and dirt! Bob E. Cagayan gets a Free Refill!","2020-11-24 23:35:06.616955","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"0892da6e-c9d1-494f-84bc-0c1f879018c0","Bob E. Cagayan"
"Strike, Looking is Poured Over with a cinnamon roast blending cherry and fresh parmesan! Strike, Looking gets a Free Refill!","2020-11-24 23:35:32.114169","26a1f31e-ce73-44aa-b232-6e099d2d7972",-1,6,"5a39b2dd-23c4-4a6f-a645-99b0b1992585","Strike, Looking"
"Goodwin Morin is Poured Over with a cinnamon roast blending candy-like sweetness and darkest chocolate! Goodwin Morin gets a Free Refill!","2020-11-25 00:00:01.687572","633126eb-cc7e-4d8c-86a8-0432d7c32068",-1,7,"864b3be8-e836-426e-ae56-20345b41d03d","Goodwin Morin"
"Baby Doyle is Poured Over with a espresso roast blending citrus and pistachio! Baby Doyle gets a Free Refill!","2020-11-25 00:00:01.687572","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"678170e4-0688-436d-a02d-c0467f9af8c0","Baby Doyle"
"Kathy Mathews is Poured Over with a double roast blending darker chocolate and pistachio! Kathy Mathews gets a Free Refill!","2020-11-25 00:02:50.610303","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"9c3273a0-2711-4958-b716-bfcf60857013","Kathy Mathews"
"Eduardo Woodman is Poured Over with a high roast blending hazelnut and lavender! Eduardo Woodman gets a Free Refill!","2020-11-25 00:04:02.611009","633126eb-cc7e-4d8c-86a8-0432d7c32068",-1,7,"32810dca-825c-4dbc-8b65-0702794c424e","Eduardo Woodman"
"Snack Deviation is Poured Over with a full city roast blending pungent lemon pepper and oak! Snack Deviation gets a Free Refill!","2020-11-25 00:05:55.619768","bdf4c4ca-5d51-4671-a051-1116a2bfe4a4",-1,7,"13032f07-10bf-48eb-a23e-f4117d246868","Snack Deviation"
"Datum Criminale is Poured Over with a medium-dark roast blending big-bodied milk chocolate and blood! Datum Criminale gets a Free Refill!","2020-11-25 00:07:31.614881","bdf4c4ca-5d51-4671-a051-1116a2bfe4a4",-1,7,"3adb039d-0875-44f4-914f-1ef9ee4c2120","Datum Criminale"
"None Binary is Poured Over with a light roast blending aromatics and hazelnut! None Binary gets a Free Refill!","2020-11-25 00:08:01.603759","bdf4c4ca-5d51-4671-a051-1116a2bfe4a4",-1,7,"ab04ba22-69b1-43ca-a307-345e460d795a","None Binary"
"Summers Preston is Poured Over with a single origin roast blending plum tomatoes and flowers! Summers Preston gets a Free Refill!","2020-11-25 00:09:14.604718","633126eb-cc7e-4d8c-86a8-0432d7c32068",-1,7,"80e474a3-7d2b-431d-8192-2f1e27162607","Summers Preston"
"Sexton Wheerer is Poured Over with a continental roast blending bourbon barbecue and blood! Sexton Wheerer gets a Free Refill!","2020-11-25 00:12:30.605575","633126eb-cc7e-4d8c-86a8-0432d7c32068",-1,7,"0bb35615-63f2-4492-80ec-b6b322dc5450","Sexton Wheerer"
"Oliver Notarobot is Poured Over with a blonde roast blending orange soda and marinara! Oliver Notarobot gets a Free Refill!","2020-11-25 00:12:48.612731","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"542af915-79c5-431c-a271-f7185e37c6ae","Oliver Notarobot"
"Nagomi Nava is Poured Over with a medium roast blending grass-fed butter and creamy vanilla! Nagomi Nava gets a Free Refill!","2020-11-25 00:13:35.6128","633126eb-cc7e-4d8c-86a8-0432d7c32068",-1,7,"89f74891-2e25-4b5a-bd99-c95ba3f36aa0","Nagomi Nava"
"Stu Trololol is Poured Over with a light city roast blending orange soda and milk chocolate! Stu Trololol gets a Free Refill!","2020-11-25 00:15:51.609071","633126eb-cc7e-4d8c-86a8-0432d7c32068",-1,7,"d47dd08e-833c-4302-a965-a391d345455c","Stu Trololol"
"Peanut Holloway is Poured Over with a single origin roast blending candy-like sweetness and mint! Peanut Holloway gets a Free Refill!","2020-11-25 00:18:09.617589","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"667cb445-c288-4e62-b603-27291c1e475d","Peanut Holloway"
"Thomas Dracaena is Poured Over with a light city roast blending fish sauce and blood! Thomas Dracaena gets a Free Refill!","2020-11-25 00:19:31.628185","633126eb-cc7e-4d8c-86a8-0432d7c32068",-1,7,"4b3e8e9b-6de1-4840-8751-b1fb45dc5605","Thomas Dracaena"
"Glabe Moon is Poured Over with a medium-dark roast blending darker chocolate and ash! Glabe Moon gets a Free Refill!","2020-11-25 00:20:24.616052","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"04931546-1b4a-469f-b391-7ed67afe824c","Glabe Moon"
"Yusef Fenestrate is Poured Over with a medium roast blending aromatics and butterscotch toffee! Yusef Fenestrate gets a Free Refill!","2020-11-25 00:21:14.609481","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"da67c196-4cac-428b-8c18-2a411055ea35","Yusef Fenestrate"
"Stijn Strongbody is Poured Over with a light city roast blending chai and dark chocolate! Stijn Strongbody gets a Free Refill!","2020-11-25 00:21:58.605005","bdf4c4ca-5d51-4671-a051-1116a2bfe4a4",-1,7,"e2f39815-5291-4dcf-ba19-97dcf0c015e9","Stijn Strongbody"
"Elijah Valenzuela is Poured Over with a french roast blending pecan and aromatics! Elijah Valenzuela gets a Free Refill!","2020-11-25 00:22:19.615838","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"2f3d7bc7-6ffb-40c3-a94f-5e626be413c9","Elijah Valenzuela"
"Halexandrey Walton is Poured Over with a full city roast blending hazelnut and mint! Halexandrey Walton gets a Free Refill!","2020-11-25 00:23:56.616799","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton"
"Halexandrey Walton is Poured Over with a continental roast blending bourbon barbecue and garlic! Halexandrey Walton gets a Free Refill!","2020-11-25 00:28:01.631469","7ead5288-2f7b-47ea-b438-9aa06c5f472b",-1,7,"03b80a57-77ea-4913-9be4-7a85c3594745","Halexandrey Walton"
"Tot Clark is Poured Over with a medium roast blending extra cheese and pumpkin! Tot Clark gets a Free Refill!","2020-11-25 01:00:50.612069","fa398f5e-1ace-47d6-b449-afdf897a14c2",-1,8,"e3c514ae-f813-470e-9c91-d5baf5ffcf16","Tot Clark"
"Stu Trololol is Poured Over with a medium-dark roast blending cherry and bourbon barbecue! Stu Trololol gets a Free Refill!","2020-11-25 01:07:09.621581","fa398f5e-1ace-47d6-b449-afdf897a14c2",-1,8,"d47dd08e-833c-4302-a965-a391d345455c","Stu Trololol"
"Patty Fox is Poured Over with a full city roast blending lavender and big-bodied milk chocolate! Patty Fox gets a Free Refill!","2020-11-25 01:11:39.600053","fa398f5e-1ace-47d6-b449-afdf897a14c2",-1,8,"81d7d022-19d6-427d-aafc-031fcb79b29e","Patty Fox"
"Sexton Wheerer is Poured Over with a second crack roast blending chai and pecan! Sexton Wheerer gets a Free Refill!","2020-11-25 01:14:28.615145","fa398f5e-1ace-47d6-b449-afdf897a14c2",-1,8,"0bb35615-63f2-4492-80ec-b6b322dc5450","Sexton Wheerer"
"Patty Fox is Poured Over with a blonde roast blending creamy vanilla and cherry! Patty Fox gets a Free Refill!","2020-11-25 01:22:45.609729","fa398f5e-1ace-47d6-b449-afdf897a14c2",-1,8,"81d7d022-19d6-427d-aafc-031fcb79b29e","Patty Fox"
"Theo King is Poured Over with a light city roast blending fish sauce and pungent lemon pepper! Theo King gets a Free Refill!","2020-11-25 01:24:30.62135","fa398f5e-1ace-47d6-b449-afdf897a14c2",-1,8,"ee55248b-318a-4bfb-8894-1cc70e4e0720","Theo King"
"Lars Taylor is Poured Over with a light roast blending bourbon barbecue and blood! Lars Taylor gets a Free Refill!","2020-11-25 02:00:24.03893","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"20fd71e7-4fa0-4132-9f47-06a314ed539a","Lars Taylor"
"Lotus Mango is Poured Over with a medium roast blending cherry and fiery jerk paste! Lotus Mango gets a Free Refill!","2020-11-25 02:02:36.608217","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"9f218ed1-d793-437d-a1b9-79f88f69154d","Lotus Mango"
"Hendricks Richardson is Poured Over with a light city roast blending extra cheese and darker chocolate! Hendricks Richardson gets a Free Refill!","2020-11-25 02:04:37.609711","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"cf8e152e-2d27-4dcc-ba2b-68127de4e6a4","Hendricks Richardson"
"Simon Haley is Poured Over with a medium-dark roast blending dirt and blood! Simon Haley gets a Free Refill!","2020-11-25 02:05:17.611062","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"020ed630-8bae-4441-95cc-0e4ecc27253b","Simon Haley"
"Isaac Johnson is Poured Over with a dark roast blending marinara and blood! Isaac Johnson gets a Free Refill!","2020-11-25 02:05:48.611981","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"68f98a04-204f-4675-92a7-8823f2277075","Isaac Johnson"
"Logan Horseman is Poured Over with a light city roast blending fresh parmesan and ash! Logan Horseman gets a Free Refill!","2020-11-25 02:17:34.612339","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"c22e3af5-9001-465f-b450-864d7db2b4a0","Logan Horseman"
"Lars Taylor is Poured Over with a full city roast blending dirt and pungent lemon pepper! Lars Taylor gets a Free Refill!","2020-11-25 02:20:27.60867","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"20fd71e7-4fa0-4132-9f47-06a314ed539a","Lars Taylor"
"Fish Summer is Poured Over with a half city roast blending grass-fed butter and blood! Fish Summer gets a Free Refill!","2020-11-25 02:21:51.606256","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"d89da2d2-674c-4b85-8959-a4bd406f760a","Fish Summer"
"Simon Haley is Poured Over with a full city roast blending charcoal and chai! Simon Haley gets a Free Refill!","2020-11-25 02:25:21.616416","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"020ed630-8bae-4441-95cc-0e4ecc27253b","Simon Haley"
"Beasley Day is Poured Over with a double roast blending aromatics and fresh parmesan! Beasley Day gets a Free Refill!","2020-11-25 02:26:42.60718","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"26cfccf2-850e-43eb-b085-ff73ad0749b8","Beasley Day"
"Goobie Ballson is Poured Over with a single origin roast blending grass-fed butter and charcoal! Goobie Ballson gets a Free Refill!","2020-11-25 02:29:02.609989","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"ab36c776-b520-429b-a85f-bf633d7b081a","Goobie Ballson"
"Hendricks Richardson is Poured Over with a blonde roast blending pungent lemon pepper and marinara! Hendricks Richardson gets a Free Refill!","2020-11-25 02:29:37.607572","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"cf8e152e-2d27-4dcc-ba2b-68127de4e6a4","Hendricks Richardson"
"Lotus Mango is Poured Over with a continental roast blending dirt and oak! Lotus Mango gets a Free Refill!","2020-11-25 02:33:16.552995","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"9f218ed1-d793-437d-a1b9-79f88f69154d","Lotus Mango"
"Hendricks Richardson is Poured Over with a light city roast blending candy-like sweetness and big-bodied milk chocolate! Hendricks Richardson gets a Free Refill!","2020-11-25 02:35:07.615458","1d198794-cbbc-4e7d-bb8f-8fd31a4ec055",-1,9,"cf8e152e-2d27-4dcc-ba2b-68127de4e6a4","Hendricks Richardson"
"Beasley Day is Poured Over with a espresso roast blending blood and darker chocolate! Beasley Day gets a Free Refill!","2020-12-02 00:06:38.613414","4ad14ac7-667b-45e6-a3b6-6965e156704b",-1,12,"26cfccf2-850e-43eb-b085-ff73ad0749b8","Beasley Day"
"Sandie Turner is Poured Over with a light roast blending oak and hazelnut! Sandie Turner gets a Free Refill!","2020-12-02 00:07:44.60952","4ad14ac7-667b-45e6-a3b6-6965e156704b",-1,12,"766dfd1e-11c3-42b6-a167-9b2d568b5dc0","Sandie Turner"
"Elijah Valenzuela is Poured Over with a dark roast blending marinara and flowers! Elijah Valenzuela gets a Free Refill!","2020-12-02 00:10:40.608681","4ad14ac7-667b-45e6-a3b6-6965e156704b",-1,12,"2f3d7bc7-6ffb-40c3-a94f-5e626be413c9","Elijah Valenzuela"
"Commissioner Vapor is Poured Over with a continental roast blending aromatics and umami! Commissioner Vapor gets a Free Refill!","2020-12-02 00:13:21.608206","4ad14ac7-667b-45e6-a3b6-6965e156704b",-1,12,"a7d8196a-ca6b-4dab-a9d7-c27f3e86cc21","Commissioner Vapor"
"Ren Morin is Poured Over with a light city roast blending ash and walnut! Ren Morin gets a Free Refill!","2020-12-02 00:20:14.633231","4ad14ac7-667b-45e6-a3b6-6965e156704b",-1,12,"32c9bce6-6e52-40fa-9f64-3629b3d026a8","Ren Morin"
"Comfort Septemberish is Poured Over with a cinnamon roast blending oak and mint! Comfort Septemberish gets a Free Refill!","2020-12-02 00:24:24.617207","4ad14ac7-667b-45e6-a3b6-6965e156704b",-1,12,"d8ee256f-e3d0-46cb-8c77-b1f88d8c9df9","Comfort Septemberish"
"Ren Morin is Poured Over with a second crack roast blending aromatics and darkest chocolate! Ren Morin gets a Free Refill!","2020-12-08 23:04:21.617799","80f2f436-123b-4c68-bf0b-fb50535c8379",-1,14,"32c9bce6-6e52-40fa-9f64-3629b3d026a8","Ren Morin"
