"evt","perceived_at","game_id","season","day","player_id","player_name"
"Fish Summer is Magmatic! Fish Summer hits a solo home run!","2020-10-13 17:20:40.613154","a3eb3560-6257-4903-910d-a6f601e9eb85",9,25,"d89da2d2-674c-4b85-8959-a4bd406f760a","Fish Summer"
"Justice Spoon is Magmatic! Justice Spoon hits a solo home run!","2020-10-13 20:11:41.115346","06983f03-7c5b-45ad-a141-a047f15bf0fa",9,27,"43d5da5f-c6a1-42f1-ab7f-50ea956b6cd5","Justice Spoon"
"Malik Destiny is Magmatic! Malik Destiny hits a solo home run!","2020-10-13 21:16:49.623473","ee19d3de-1544-4713-af4c-8d81c766cd8c",9,28,"1301ee81-406e-43d9-b2bb-55ca6e0f7765","Malik Destiny"
"August Sky is Magmatic! August Sky hits a 2-run home run!","2020-10-13 22:01:11.616612","8e0a7426-4101-4307-a8b0-8dac618f7222",9,29,"ae81e172-801a-4236-929a-b990fc7190ce","August Sky"
"August Sky is Magmatic! August Sky hits a solo home run!","2020-10-13 23:08:20.616726","40f8a668-3fad-47d5-aaee-da2f560760ea",9,30,"ae81e172-801a-4236-929a-b990fc7190ce","August Sky"
"Nagomi Nava is Magmatic! Nagomi Nava hits a solo home run!","2020-10-14 00:22:21.61125","4bbdd616-a6cd-4934-9eee-3cfb252b9f8b",9,31,"89f74891-2e25-4b5a-bd99-c95ba3f36aa0","Nagomi Nava"
"Nagomi Nava is Magmatic! Nagomi Nava hits a solo home run!","2020-10-14 02:09:41.112127","042e54b5-9a10-48fc-a061-c4a2e4a98c88",9,33,"89f74891-2e25-4b5a-bd99-c95ba3f36aa0","Nagomi Nava"
"Ortiz Lopez is Magmatic! Ortiz Lopez hits a solo home run!","2020-10-14 05:21:56.113175","abfd4b11-1e81-47be-887e-f06eba004d35",9,36,"2b157c5c-9a6a-45a6-858f-bf4cf4cbc0bd","Ortiz Lopez"
"Paula Mason is Magmatic! Paula Mason hits a solo home run!","2020-10-14 06:06:03.607672","784a92c4-c385-4969-beb2-85e77a237006",9,37,"c0177f76-67fc-4316-b650-894159dede45","Paula Mason"
"Steph Weeks is Magmatic! Steph Weeks hits a solo home run!","2020-10-14 06:18:14.621025","453a9d88-a03c-4526-b01f-fed4d5d5494e",9,37,"18f45a1b-76eb-4b59-a275-c64cf62afce0","Steph Weeks"
"Malik Destiny is Magmatic! Malik Destiny hits a solo home run!","2020-10-14 06:23:06.113313","f72110a5-0cd8-4fe9-afae-816dc1c8beaa",9,37,"1301ee81-406e-43d9-b2bb-55ca6e0f7765","Malik Destiny"
"Nagomi Mcdaniel is Magmatic! Nagomi Mcdaniel hits a solo home run!","2020-10-14 07:06:20.606435","c2b59c50-a7df-4661-a27a-154eb918471a",9,38,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel"
"Caleb Novak is Magmatic! Caleb Novak hits a 2-run home run!","2020-10-14 09:26:10.611674","f54c0254-75c2-4972-be49-badff826f186",9,40,"0eddd056-9d72-4804-bd60-53144b785d5c","Caleb Novak"
"Jaxon Buckley is Magmatic! Jaxon Buckley hits a 2-run home run!","2020-10-14 12:20:15.609492","01ae892d-6eeb-43e8-81e4-4032c4113e89",9,43,"405dfadf-d435-4307-82f6-8eba2287e87a","Jaxon Buckley"
"Rodriguez Internet is Magmatic! Rodriguez Internet hits a 2-run home run!","2020-10-14 15:21:14.606518","9a5607ca-4fe1-43e7-a38f-055e9bb601b7",9,46,"4b6f0a4e-de18-44ad-b497-03b1f470c43c","Rodriguez Internet"
"Steph Weeks is Magmatic! Steph Weeks hits a 2-run home run!","2020-10-14 16:11:01.70801","a275d9e0-27fa-45a6-8ef8-5236694fd34d",9,47,"18f45a1b-76eb-4b59-a275-c64cf62afce0","Steph Weeks"
"Jaxon Buckley is Magmatic! Jaxon Buckley hits a 2-run home run!","2020-10-14 18:11:16.112497","e21c8990-ec4c-4a1d-8c6f-6a9fffa41441",9,49,"405dfadf-d435-4307-82f6-8eba2287e87a","Jaxon Buckley"
"Caleb Novak is Magmatic! Caleb Novak hits a solo home run!","2020-10-15 01:03:00.60545","23713a12-745c-4291-aa2d-4769bdb42c7b",9,56,"0eddd056-9d72-4804-bd60-53144b785d5c","Caleb Novak"
"Nagomi Mcdaniel is Magmatic! Nagomi Mcdaniel hits a 2-run home run!","2020-10-15 01:12:42.606526","3370120d-fd97-4f32-94fd-254146df4dc2",9,56,"c0732e36-3731-4f1a-abdc-daa9563b6506","Nagomi Mcdaniel"
"Margarito Nava is Magmatic! Margarito Nava hits a solo home run!","2020-10-15 01:23:18.607448","5ce4cab6-d64e-406b-bf21-bfe1ef8a2996",9,56,"718dea1a-d9a8-4c2b-933a-f0667b5250e6","Margarito Nava"
"Basilio Fig is Magmatic! Basilio Fig hits a solo home run!","2020-10-15 08:02:47.146315","0c38a479-7a1f-401d-b2ef-da8d56ed8862",9,63,"c755efce-d04d-4e00-b5c1-d801070d3808","Basilio Fig"
"Justice Spoon is Magmatic! Justice Spoon hits a 2-run home run!","2020-10-15 10:03:42.608458","4a3968d3-2db7-4243-831e-928c68df443c",9,65,"43d5da5f-c6a1-42f1-ab7f-50ea956b6cd5","Justice Spoon"
"Margarito Nava is Magmatic! Margarito Nava hits a solo home run!","2020-10-15 13:08:45.110252","add373a9-5379-4049-a7f3-5cbf8e02b82f",9,68,"718dea1a-d9a8-4c2b-933a-f0667b5250e6","Margarito Nava"
"Caleb Novak is Magmatic! Caleb Novak hits a solo home run!","2020-10-15 13:11:21.609661","9b85b74c-01c3-4005-95e3-2325c83de8ca",9,68,"0eddd056-9d72-4804-bd60-53144b785d5c","Caleb Novak"
"Basilio Fig is Magmatic! Basilio Fig hits a 2-run home run!","2020-10-15 13:14:13.110261","0b93815b-1fc3-4168-85af-cccf67c0a547",9,68,"c755efce-d04d-4e00-b5c1-d801070d3808","Basilio Fig"
"August Sky is Magmatic! August Sky hits a solo home run!","2020-10-15 15:10:25.609208","79fb8d00-f5b7-44ce-8409-b49bfc37fcbb",9,70,"ae81e172-801a-4236-929a-b990fc7190ce","August Sky"
"Velasquez Alstott is Magmatic! Velasquez Alstott hits a solo home run!","2020-10-15 15:20:00.612994","d78ca2dc-1a71-4cdb-bab5-bbf2f3dadfb8",9,70,"4ca52626-58cd-449d-88bb-f6d631588640","Velasquez Alstott"
"Malik Destiny is Magmatic! Malik Destiny hits a solo home run!","2020-10-15 17:14:07.615215","f4398766-4f34-4bee-b443-4b448e028475",9,72,"1301ee81-406e-43d9-b2bb-55ca6e0f7765","Malik Destiny"
"Fish Summer is Magmatic! Fish Summer hits a solo home run!","2020-10-15 18:21:11.612781","47a8a5fa-b982-4284-9727-e5d694f88370",9,73,"d89da2d2-674c-4b85-8959-a4bd406f760a","Fish Summer"
"Caleb Novak is Magmatic! Caleb Novak hits a 2-run home run!","2020-10-15 22:00:46.614031","c63a1473-a242-4594-b0f9-45da8addb222",9,77,"0eddd056-9d72-4804-bd60-53144b785d5c","Caleb Novak"
"Ortiz Lopez is Magmatic! Ortiz Lopez hits a 3-run home run!","2020-10-16 09:04:53.106887","f2ed4217-3a00-4662-a7a7-c3f3eda1109a",9,88,"2b157c5c-9a6a-45a6-858f-bf4cf4cbc0bd","Ortiz Lopez"
"Margarito Nava is Magmatic! Margarito Nava hits a solo home run!","2020-10-16 09:07:34.60477","302d2153-7285-480f-a24b-7fb8550de0ce",9,88,"718dea1a-d9a8-4c2b-933a-f0667b5250e6","Margarito Nava"
"Andrew Solis is Magmatic! Andrew Solis hits a solo home run!","2020-10-16 12:09:45.612386","e994446f-93ad-428a-9afe-1d34e90a6a95",9,91,"f38c5d80-093f-46eb-99d6-942aa45cd921","Andrew Solis"
"Velasquez Alstott is Magmatic! Velasquez Alstott hits a solo home run!","2020-10-16 12:22:25.607244","4771faa3-5823-45c2-8a1f-0d269eccaf58",9,91,"4ca52626-58cd-449d-88bb-f6d631588640","Velasquez Alstott"
"Wyatt Glover is Magmatic! Wyatt Glover hits a 2-run home run!","2020-10-16 13:04:38.143587","f5277389-9dbc-4333-b161-106158257998",9,92,"e16c3f28-eecd-4571-be1a-606bbac36b2b","Wyatt Glover"
"Christian Combs is Magmatic! Christian Combs hits a solo home run!","2020-10-16 15:18:15.605217","cf1c0c79-876e-4443-9fa9-f4c84401599c",9,94,"9ac2e7c5-5a34-4738-98d8-9f917bc6d119","Christian Combs"
"Christian Combs is Magmatic! Christian Combs hits a 2-run home run!","2020-10-16 16:05:19.104622","41fa84d5-911f-40f2-9788-a082639eb8ea",9,95,"9ac2e7c5-5a34-4738-98d8-9f917bc6d119","Christian Combs"
"Margarito Nava is Magmatic! Margarito Nava hits a 2-run home run!","2020-10-16 17:15:33.615779","597d8e9f-b16e-4299-8bf0-8ea74ba6ee69",9,96,"718dea1a-d9a8-4c2b-933a-f0667b5250e6","Margarito Nava"
"August Sky is Magmatic! August Sky hits a solo home run!","2020-10-16 19:08:24.613349","be245f4c-17d3-40d5-97a6-644db9ea8da6",9,98,"ae81e172-801a-4236-929a-b990fc7190ce","August Sky"
"Wyatt Glover is Magmatic! Wyatt Glover hits a 2-run home run!","2020-10-16 19:28:39.607017","0ef93bfb-838b-4844-a8b8-bbf4156e5885",9,98,"e16c3f28-eecd-4571-be1a-606bbac36b2b","Wyatt Glover"
"Reese Clark is Magmatic! Reese Clark hits a 3-run home run!","2020-10-17 16:24:15.606024","32403ed1-32c4-4993-9f46-9982160684e5",9,104,"503a235f-9fa6-41b5-8514-9475c944273f","Reese Clark"
